24650	2026004	2	0	　	4.腰围改到32寸	114
24650	2026004	2	0	　	5.下半截的半身裙改成A字型，半身裙的顶部每边减少4寸，从而做到A字	115
24650	2026004	2	0	　	6.肩宽改到14 1/2寸	116
24650	2026004	2	0	　	7.袖长改到12寸，从肩顶的缩褶开始测量到袖口	117
24650	2026004	2	0	　	8.大身（包括下半身的半身裙）需要加里布，袖子不加里布	118
24650	2026004	3	0	主唛	<img src="/Public/images/thumb/2026-03-03/small_69a645615f313.jpg" alt="">	2250
24650	2026004	3	0	吊牌	<img src="/Public/images/thumb/2026-03-03/small_69a64568502fa.jpg" alt="">	2251
24650	2026004	3	0	包装袋	<img src="/Public/images/thumb/2026-03-03/small_69a6456b3384f.jpg" alt="">	2252
24650	2026004	4	1			120
24660	2026012	1	1		蜡布面料不要缩水,乱花裁，注意布面不可有抽纱，脏污，色差等现象。	318
24660	2026012	2	1			319
24660	2026012	2	0	　	所有工艺按样衣、纸样、工艺单、工序表四者结合，如四者不相符合，请及时与相关部门沟通！	320
24660	2026012	2	0	　	统一用9号针。明线1英寸12针、锁边1英寸13针，线色跟面料颜色一致，锁边线跟面线一样	321
24660	2026012	2	0	　	主唛：车于后腰中，洗水唛车左侧脚边上5寸。	322
24660	2026012	2	0	　	后腰头车丈根，丈根要缩好水。所有尺寸严格参照尺寸表。先批产前板再做大货。	323
24660	2026012	2	0	　	注意尺寸唛头是XXL.不是2XL	324
24660	2026012	2	0	　	　	325
24660	2026012	3	0	包装方式	shenbolen主唛+洗水唛+挂牌+贴纸\n整件线头清剪干净，线头长度不超过0.2公分，活线头毛须也要清理干净\n拉链袋包装\n特别注意：不要干燥剂.	2183
24661	2026013	1	1		注意布料印花质量，印花不良和布次不接受，验布后再裁	333
24661	2026013	1	0	　	后腰有橡筋	334
24661	2026013	1	0	　	肩带有银色调节扣	335
24661	2026013	2	1			336
24661	2026013	3	0	主唛	<img src="/Public/images/thumb/2026-02-27/small_69a16a13965c9.png" alt="">	4050
24661	2026013	3	0	洗水唛	<img src="/Public/images/thumb/2026-02-27/small_69a16a61cc67a.png" alt="">	4051
24661	2026013	3	0	吊牌	<img src="/Public/images/thumb/2026-02-27/small_69a16a59d531d.png" alt="">	4052
24661	2026013	3	0	包装袋	透明拉链袋	4053
24661	2026013	3	0	包装方式	成衣平烫，各部位熨烫平服，不可有反亮、发黄、水印、死痕等现象。\n按制单尺寸，误差不得超过制单标准\n\t商标：SHENBOLEN主唛+洗水唛+挂牌\n单件包装，外包装贴相对应的帖子\n包装不要放干燥剂\n单色单码五件一捆，包好完成交给仓管	4054
24661	2026013	4	1			344
24662	2026014	1	1			345
24662	2026014	1	0	　	商标：SHENBOLEN主唛+洗水唛 　	346
24662	2026014	1	0	　	主唛车后中左边，洗水唛车穿起左侧脚边上来5寸 	347
24662	2026014	1	0	　	后中有隐形拉链， 　 两侧有口袋，	348
24662	2026014	1	0	　	　	349
24662	2026014	2	1			350
24662	2026014	3	0	主唛	<img src="/Public/images/thumb/2026-02-28/small_69a237e722e60.png" alt="">	1431
24662	2026014	3	0	洗水唛	<img src="/Public/images/thumb/2026-02-28/small_69a23804f3d5f.png" alt="">	1432
24662	2026014	3	0	吊牌	<img src="/Public/images/thumb/2026-02-28/small_69a237f236ec4.png" alt="">	1433
24662	2026014	3	0	包装袋	透明拉链带	1434
24662	2026014	3	0	包装贴纸	<img src="/Public/images/thumb/2026-02-28/small_69a239a572fbc.png" alt="">\n每款都要制定的帖子	1435
24662	2026014	3	0	包装方式	成衣平烫，各部位熨烫平服，不可有反亮、发黄、水印、死痕等现象。\n里外线头清剪干净，污渍清理干净. \n按制单尺寸，误差不得超过制单标准 \n shenbolen主唛+洗水唛+挂牌+贴纸\n 不要干燥剂 　 拉链袋包装,贴上相对应的帖子 \n单色5件一捆打中包 　 尾部完成后将成品交于仓管入库\n　	1436
24662	2026014	3	0	外箱/箱唛	无	1437
24662	2026014	4	1			359
24663	2026015	1	1		蜡布面料不要缩水,乱花裁，注意布面不可有抽纱，脏污，色差等现象。	360
24663	2026015	2	1			361
24663	2026015	2	0	　	注意尺寸唛头是XXL.不是2XL	362
24663	2026015	2	0	　	后腰头车丈根，丈根要缩好水。所有尺寸严格参照尺寸表。先批产前板再做大货。	363
24663	2026015	2	0	　	主唛：车于后腰中，洗水唛车左侧脚边上5寸。	364
24663	2026015	2	0	　	\t统一用9号针。明线1英寸12针、锁边1英寸13针，线色跟面料颜色一致，锁边线跟面线一样	365
24663	2026015	3	0	主唛	<img src="/Public/images/thumb/2026-02-26/small_699ff890442e5.png" alt="">	1312
24663	2026015	3	0	洗水唛	<img src="/Public/images/thumb/2026-02-26/small_699ff89a2cbee.png" alt="">	1313
24663	2026015	3	0	吊牌	<img src="/Public/images/thumb/2026-02-26/small_699ff8a120f4f.png" alt="">	1314
24663	2026015	3	0	包装袋	透明拉链胶袋	1315
24663	2026015	4	1			367
24663	2026015	4	0	　	shenbolen主唛+洗水唛+挂牌+贴纸	368
24663	2026015	4	0	　	整件线头清剪干净，线头长度不超过0.2公分，活线头毛须也要清理干净	369
24663	2026015	4	0	　	拉链袋包装	370
24663	2026015	4	0	　	特别注意：不要干燥剂.	371
24665	2026017	1	1		乱花裁	475
24665	2026017	1	0	　	　	476
24665	2026017	2	1		全件止口按纸样大小车缝，并严格按照尺寸表生产，所有工艺按样衣、纸样、工艺单、板卡四者结合	477
24665	2026017	2	0	　	针巨一寸11针，打边线路要调整好，用波点颜色线， 下摆缩褶容位要均匀	478
24665	2026017	2	0	　	有腰带，注意大货各部位尺寸。	479
24665	2026017	2	0	　	主唛车领中，洗水唛车左侧脚边上5寸。	480
24665	2026017	2	0	　	主唛+洗水唛	481
24665	2026017	3	0	包装方式	里外线头清剪干净，以双指甲不可以夹起为标准\n不可有脏污，油渍，大烫要平服，自然，不可发亮，有明显死痕。\n车shenbolen主唛， 洗水唛，挂主吊牌\n普通胶袋包装，贴纸打尺寸款号唛	1410
24666	2026018	1	1		蜡布不用缩水	490
24666	2026018	1	0	　	开裁前需要核对纸样、样衣、制单三合一无误后方可开裁。	491
24666	2026018	1	0	　	拉布时注意松紧适中，注意抽纱，破洞，布封宽窄不一致现象。	492
24666	2026018	2	1		全件止口按纸样大小车缝，并严格按照尺寸表生产，所有工艺按样衣、纸样、工艺单、板卡四者结合	493
24666	2026018	2	0	　	所有工艺按样衣、纸样、工艺单、工序表四者结合，如四者不相符合，请及时与相关部门沟通！	494
24666	2026018	2	0	　	明线1英寸12针、锁边1英寸13针，线色跟面料颜色一致，锁边线跟面线一样	495
24666	2026018	2	0	　	主唛车于后幅，洗水唛车于左侧骨脚边往上5寸。	496
24666	2026018	2	0	　	后中车橡筋，容位要均匀。丈根要缩好水。	497
24666	2026018	2	0	　	商标：SHENBOLEN	498
24666	2026018	2	0	　	主唛+洗水唛	499
24666	2026018	3	0	包装方式	里外线头清剪干净，污渍要清理干净.\n成衣平烫，各部位熨烫平服，不可有反亮、发黄、水印、死痕等现象。\n每款必须抽查度尺，尺寸误差不得超过制单标准。\n小拉链包装袋：28CM*30CM，挂牌+贴纸.。挂牌挂于主唛上。	6019
24667	2026019	1	1			545
24667	2026019	2	1			546
24667	2026019	2	0	　	84145面料编号	547
24667	2026019	2	0	　	　	548
24667	2026019	3	1			549
24667	2026019	3	0	　	线头要清理干净 　 所有的尺寸都必须跟足客人要求的尺寸	550
24667	2026019	3	0	　	包装必须要褶叠美观，不可皱。必须要管控好包装质量	551
24667	2026019	3	0	　	 国际单（美国，英国，加拿大，新西兰）是长贴纸，贴于吊牌上。	552
24667	2026019	3	0	　	胶袋的右下角也贴同码数的贴纸 　 新西兰的胶袋可以不用贴纸 	553
24667	2026019	3	0	　	 澳州单（带J和不带J）是短贴纸，贴于吊牌上 ， 胶袋不需要贴纸 	554
24667	2026019	3	0	　	 澳洲和澳洲J要打中包，小件十件一中包，大件五件一中包，贴上相对应数量的中包贴纸 	555
24667	2026019	3	0	　	 装箱必须要摆放整齐并抽气真空包装 　 装箱有防水袋， 每个国家的分配按分配表来安排 	556
24667	2026019	3	0	　	凡是有多数的（3%以内）放在澳洲订单里，	557
24667	2026019	3	0	　	没有澳洲订单的单独装一箱并且要用绿色胶带封箱 　 澳洲J带尾数的要用黄色不透明胶带封箱	558
24667	2026019	3	0	　	　	559
24667	2026019	4	1			560
24668	2026020	3	0	包装方式	线头要清理干净 　 所有的尺寸都必须跟足客人要求的尺寸\n包装必须要褶叠美观，不可皱。必须要管控好包装质量\n国际单（美国，英国，加拿大，新西兰）是长贴纸，贴于吊牌上 　 胶袋的右下角也贴同码数的贴纸\n 胶袋的右下角也贴同码数的贴纸 　 新西兰的胶袋可以不用贴纸 　 澳州单（带J和不带J）是短贴纸，贴于吊牌上 \n澳洲和澳洲J要打中包，小件十件一中包，大件五件一中包，贴上相对应数量的中包贴纸 \n美国单的单色单码打中包，每包的单上注明中包的件数和码数 　 凡是有多数的（3%以内）放在澳洲订单里 \n没有澳洲订单的单独装一箱并且要用绿色胶带封箱 　\n 澳洲J带尾数的要用黄色不透明胶带封箱\n　	565
24669	2026021	3	0	包装方式	线头要清理干净 　 所有的尺寸都必须跟足客人要求的尺寸\n包装必须要褶叠美观，不可皱。必须要管控好包装质量\n国际单（美国，英国，加拿大，新西兰）是长贴纸，贴于吊牌上 　 胶袋的右下角也贴同码数的贴纸\n 胶袋的右下角也贴同码数的贴纸 　 新西兰的胶袋可以不用贴纸 　 澳州单（带J和不带J）是短贴纸，贴于吊牌上 \n澳洲和澳洲J要打中包，小件十件一中包，大件五件一中包，贴上相对应数量的中包贴纸 \n美国单的单色单码打中包，每包的单上注明中包的件数和码数 　 凡是有多数的（3%以内）放在澳洲订单里 \n没有澳洲订单的单独装一箱并且要用绿色胶带封箱 　\n 澳洲J带尾数的要用黄色不透明胶带封箱\n　	566
24670	2026022	1	1			576
24670	2026022	2	1			577
24670	2026022	2	0	卫衣	双面穿卫衣	578
24670	2026022	2	0	面料1	盈晟(友控)针织。货号:909#。品名:10支全棉真卫衣。幅宽:185CM。克重:320g。颜色#19灰色	579
24670	2026022	2	0	面料2	盈晟(友控)针织。货号:909#。品名:10支全棉真卫衣。幅宽:185CM。克重:320g。颜色#66粉色	580
24670	2026022	2	0	辅料	橡筋（袖口+下摆）	581
24670	2026022	2	0	帽子	三片式，请参考公盘图片	582
24670	2026022	3	1			583
24670	2026022	4	1			584
24671	2026023	3	0	主唛	暂普通码唛	1265
24671	2026023	3	0	洗水唛	暂纯棉洗水唛	1266
24671	2026023	3	0	吊牌	暂无	1267
24671	2026023	3	0	包装袋	普通透明胶袋	1268
24671	2026023	3	0	包装贴纸	无	1269
24671	2026023	3	0	外箱/箱唛	无	1270
24673	2026025	3	0	主唛	无	2494
24673	2026025	3	0	洗水唛	<img src="/Public/images/thumb/2026-03-01/small_69a3f8525e914.png" alt="">\n95%涤纶5%氨纶	2495
24673	2026025	3	0	吊牌	无	2496
24673	2026025	3	0	包装袋	普通透明的拉链袋	2497
24673	2026025	3	0	包装贴纸	<img src="/Public/images/thumb/2026-03-01/small_69a3f8657e535.png" alt="">\n有制定的贴纸	2498
24673	2026025	3	0	包装方式	大货只需要有洗标就可以了，洗标，打上码数，不用另外的码标\n洗标内容：码数，成分，洗涤方式，中国制造\n普通拉链胶袋\n　	2499
24674	2026026	3	0	主唛	无	1998
24674	2026026	3	0	洗水唛	<img src="/Public/images/thumb/2026-03-02/small_69a52384d7f2e.png" alt="">\n95%涤5%氨纶	1999
24674	2026026	3	0	吊牌	无	2000
24674	2026026	3	0	包装袋	普通拉链胶袋	2001
24674	2026026	3	0	包装贴纸	<img src="/Public/images/thumb/2026-03-02/small_69a52394b1570.png" alt="">\n有指定贴纸	2002
24674	2026026	3	0	包装方式	大货只需要有洗标就可以了，洗标，打上码数，不用另外的码标\n洗标内容：码数，成分，洗涤方式，中国制造\n 普通拉链胶袋\n　	2003
24675	2026027	3	0	主唛	无	2530
24675	2026027	3	0	洗水唛	<img src="/Public/images/thumb/2026-03-02/small_69a522fb44dec.png" alt="">	2531
24675	2026027	3	0	吊牌	无	2532
24675	2026027	3	0	包装袋	普通透明拉链袋	2533
24675	2026027	3	0	包装贴纸	<img src="/Public/images/thumb/2026-03-02/small_69a522ffdedd1.png" alt="">\n有指定贴纸	2534
24675	2026027	3	0	包装方式	大货只需要有洗标就可以了，洗标，打上码数，不用另外的码标\n洗标内容：码数，成分，洗涤方式，中国制造\n 普通拉链胶袋\n　	2535
24676	2026028	1	1			602
24676	2026028	1	0	前幅刺绣(修改)	logo位置：领下8cm居中不含螺纹。logo大小：宽20cm,高按比例调节，logo颜色：看图配色　	603
24676	2026028	1	0	后幅刺绣(修改)	logo位置：领下6cm居中不含螺纹。logo大小：宽16cm,高按比例调节，logo颜色：看图配色　	604
24676	2026028	2	1			605
24676	2026028	2	0	面料　	￥48，泰合#S1722，产前版粉色L一件	606
24676	2026028	3	0	主唛	客户定制主唛，车法见公盘	4350
24676	2026028	3	0	洗水唛	无	4351
24676	2026028	3	0	吊牌	无	4352
24676	2026028	3	0	包装袋	无	4353
24676	2026028	4	1			612
24676	2026028	4	0	　	返单	613
24678	2026030	3	0	主唛	暂无	5843
24678	2026030	3	0	洗水唛	暂无	5844
24678	2026030	3	0	吊牌	暂无	5845
24678	2026030	3	0	包装袋	暂无	5846
24678	2026030	3	0	包装贴纸	暂无	5847
24679	2026031	3	0	洗水唛	<img src="/Public/images/thumb/2026-03-02/small_69a5217fe584e.png" alt="">\n面100%涤，里100%涤纶	1895
24679	2026031	3	0	吊牌	无	1896
